match_id,game_datetime,game_length,game_version,queue_id,tft_game_type,tft_set_core_name,tft_set_number,placement,level,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players,win,companion,traits,units
SG2_133299126,1.77038E+12,2290.223633,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,2,9,15,38,2,2282.010742,181,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=3,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_NightHarvester,TFT_Item_AdaptiveHelm,TFT_Item_GargoyleStoneplate]; TFT16_Swain(tier=2)[items=][itemNames=]; TFT16_Annie(tier=1)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_AdaptiveHelm]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Leviathan]; TFT16_Sylas(tier=2)[items=][itemNames=TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=]"
SG2_133258270,1.77037E+12,2280.899414,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,2,9,25,38,4,2272.686768,171,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark]; TFT16_Annie(tier=2)[items=][itemNames=TFT_Item_RecurveBow,TFT_Item_AdaptiveHelm]; TFT16_Shyvana(tier=2)[items=][itemNames=]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_Leviathan,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet]; TFT16_Sylas(tier=2)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet]; TFT16_AnnieTibbers(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_Artifact_LightshieldCrest,TFT_Item_NightHarvester]"
SG2_133253055,1.77037E+12,2129.596191,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,1,9,48,35,5,2121.195801,157,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Blacksmith(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=1,style=4,tier=1/1); TFT16_Warden(units=1,style=0,tier=0/4)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_IonicSpark]; TFT16_Annie(tier=2)[items=][itemNames=]; TFT16_Ornn(tier=1)[items=][itemNames=]; TFT16_Shyvana(tier=2)[items=][itemNames=]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Artifact_SeekersArmguard]; TFT16_Sylas(tier=2)[items=][itemNames=TFT_Item_Morellonomicon,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin]; TFT16_AnnieTibbers(tier=2)[items=][itemNames=TFT_Item_Artifact_LightshieldCrest,TFT_Item_AdaptiveHelm,TFT_Item_FrozenHeart]"
SG2_133245624,1.77036E+12,2417.504395,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,4,8,24,31,0,1951.827148,82,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=4,style=2,tier=2/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=4,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=TFT_Item_IonicSpark]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,TFT_Item_NightHarvester]; TFT16_Diana(tier=2)[items=][itemNames=TFT_Item_Artifact_Dawncore]; TFT16_Shyvana(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_Crownguard,TFT_Item_GuardianAngel]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT16_Item_SorcererEmblemItem,TFT_Item_Leviathan]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Artifact_LichBane,TFT_Item_Bloodthirster]"
SG2_132997517,1.77027E+12,2154.725342,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,5,8,1,31,0,1829.273438,92,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Targon(units=6,style=4,tier=1/1); TFT16_Yordle(units=1,style=0,tier=0/5)","TFT16_Aphelios(tier=2)[items=][itemNames=]; TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Zoe(tier=2)[items=][itemNames=]; TFT16_Kennen(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_AdaptiveHelm,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor]; TFT16_Diana(tier=2)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_JeweledGauntlet,TFT_Item_Artifact_LichBane]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT16_Item_SorcererEmblemItem,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan]"
SG2_132985430,1.77026E+12,1956.63855,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,1,10,4,33,3,1944.073364,193,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_Bilgewater(units=10,style=5,tier=4/4); TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Glutton(units=1,style=3,tier=1/1); TFT16_Gunslinger(units=2,style=1,tier=1/2); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Rapidfire(units=1,style=0,tier=0/4); TFT16_Slayer(units=1,style=0,tier=0/3); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Soulbound(units=1,style=3,tier=1/1); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Vanquisher(units=1,style=0,tier=0/4); TFT16_Warden(units=1,style=0,tier=0/4); TFT16_Yordle(units=1,style=0,tier=0/5)","TFT16_Illaoi(tier=2)[items=][itemNames=]; TFT16_TwistedFate(tier=2)[items=][itemNames=]; TFT16_Nautilus(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate]; TFT16_Gangplank(tier=2)[items=][itemNames=]; TFT16_MissFortune(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT16_Fizz(tier=2)[items=][itemNames=TFT_Item_RabadonsDeathcap,TFT16_Item_Bilgewater_DeadmansDagger,TFT16_Item_Bilgewater_BlackmarketExplosives]; TFT16_Swain(tier=2)[items=][itemNames=TFT16_Item_BilgewaterEmblemItem,TFT16_Item_Bilgewater_CaptainsBrew,TFT_Item_NightHarvester]; TFT16_Lucian(tier=1)[items=][itemNames=TFT_Item_SpearOfShojin,TFT16_Item_BilgewaterEmblemItem,TFT_Item_RunaansHurricane]; TFT16_TahmKench(tier=2)[items=][itemNames=TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT16_Item_Bilgewater_PileOCitrus]; TFT16_Sylas(tier=2)[items=][itemNames=TFT16_Item_BilgewaterEmblemItem,TFT_Item_LastWhisper,TFT_Item_BFSword]"
SG2_132969925,1.77025E+12,2172.508545,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,3,9,22,35,1,2164.21582,125,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Bilgewater(units=3,style=1,tier=1/4); TFT16_Brawler(units=1,style=0,tier=0/3); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Glutton(units=1,style=3,tier=1/1); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Magus(units=1,style=0,tier=0/2); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Slayer(units=2,style=1,tier=1/3); TFT16_Sorcerer(units=3,style=1,tier=1/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=3,style=4,tier=1/1); TFT16_Vanquisher(units=1,style=0,tier=0/4); TFT16_Warden(units=1,style=0,tier=0/4)","TFT16_Nautilus(tier=2)[items=][itemNames=TFT_Item_BrambleVest,TFT16_Item_SlayerEmblemItem,TFT_Item_AdaptiveHelm]; TFT16_Gangplank(tier=2)[items=][itemNames=TFT_Item_BFSword]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff]; TFT16_Diana(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_Leviathan,TFT_Item_Morellonomicon]; TFT16_Swain(tier=1)[items=][itemNames=]; TFT16_TahmKench(tier=2)[items=][itemNames=TFT16_Item_MagusEmblemItem,TFT_Item_AdaptiveHelm,TFT_Item_DragonsClaw]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Leviathan]; TFT16_Sylas(tier=1)[items=][itemNames=]"
SG2_132963684,1.77024E+12,2300.152832,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,7,8,0,27,0,1635.900024,51,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Targon(units=6,style=4,tier=1/1)","TFT16_Aphelios(tier=2)[items=][itemNames=]; TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Zoe(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_Artifact_VoidGauntlet,TFT_Item_AdaptiveHelm]; TFT16_Taric(tier=1)[items=][itemNames=TFT_Item_AdaptiveHelm,TFT_Item_RedBuff,TFT_Item_NegatronCloak]; TFT16_Diana(tier=1)[items=][itemNames=TFT_Item_SparringGloves]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Artifact_EternalPact,TFT_Item_Leviathan]"
SG2_132958209,1.77023E+12,2189.905762,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,1,9,43,35,1,2181.695801,158,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=]; TFT16_Lux(tier=1)[items=][itemNames=]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_BrambleVest,TFT_Item_ChainVest]; TFT16_Annie(tier=2)[items=][itemNames=]; TFT16_Shyvana(tier=2)[items=][itemNames=]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan]; TFT16_Sylas(tier=2)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster]; TFT16_AnnieTibbers(tier=2)[items=][itemNames=TFT7_Item_ShimmerscaleMogulsMail,TFT_Item_NightHarvester,TFT_Item_AdaptiveHelm]"
SG2_132951504,1.77023E+12,2224.228027,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,5,8,1,31,0,1888.02356,91,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=3,style=1,tier=1/3); TFT16_Targon(units=4,style=4,tier=1/1)","TFT16_Neeko(tier=1)[items=][itemNames=]; TFT16_Ahri(tier=1)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_RecurveBow]; TFT16_Leona(tier=2)[items=][itemNames=TFT_Item_Redemption,TFT_Item_NightHarvester,TFT_Item_DragonsClaw]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_Redemption,TFT_Item_TitansResolve]; TFT16_Garen(tier=1)[items=][itemNames=]; TFT16_Diana(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Bloodthirster,TFT_Item_TitansResolve]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_BlueBuff]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Leviathan]"
SG2_132946788,1.77023E+12,2338.049805,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,4,8,40,30,0,1781.143799,81,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_BlueBuff,TFT_Item_GuardianAngel]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_IonicSpark,TFT_Item_NightHarvester,TFT_Item_AdaptiveHelm]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_FrozenHeart]; TFT16_Annie(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_DragonsClaw,TFT_Item_HextechGunblade]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_Artifact_LudensTempest,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_TitansResolve]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_BrambleVest,TFT_Item_TitansResolve]"
SG2_132792764,1.77018E+12,2229.827393,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,7,8,1,27,0,1679.071167,46,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=4,style=2,tier=2/3); TFT16_Targon(units=4,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_FrozenHeart,TFT_Item_BrambleVest,TFT_Item_RecurveBow]; TFT16_Lux(tier=1)[items=][itemNames=]; TFT16_Diana(tier=1)[items=][itemNames=TFT_Item_Bloodthirster,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin]; TFT16_Swain(tier=1)[items=][itemNames=]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT16_Item_SorcererEmblemItem,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet]"
SG2_132789505,1.77018E+12,2079.34082,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1100,standard,TFTSet16,16,2,8,2,34,3,2067.260498,126,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=4,style=2,tier=2/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=3,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_AdaptiveHelm,TFT_Item_GargoyleStoneplate,TFT_Item_NightHarvester]; TFT16_Diana(tier=2)[items=][itemNames=]; TFT16_Swain(tier=2)[items=][itemNames=]; TFT16_Shyvana(tier=2)[items=][itemNames=]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Leviathan]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_HextechGunblade,TFT_Item_Bloodthirster,TFT_Item_SteraksGage]"
SG2_132754307,1.77015E+12,2245.734619,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,4,9,1,31,2,1846.298462,95,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=4,style=2,tier=2/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=3,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=TFT_Item_TearOfTheGoddess,TFT_Item_IonicSpark]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_WarmogsArmor,TFT_Item_WarmogsArmor,TFT_Item_Redemption]; TFT16_Swain(tier=1)[items=][itemNames=]; TFT16_Swain(tier=1)[items=][itemNames=]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_Artifact_LudensTempest,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_SparringGloves]"
SG2_132751424,1.77015E+12,2480.687012,Linux Version 16.2.741.3171 (Jan 26 2026/11:02:39) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,5,8,3,28,0,1673.2323,58,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Ionia(units=7,style=4,tier=3/4); TFT16_Rapidfire(units=1,style=0,tier=0/4); TFT16_Slayer(units=1,style=0,tier=0/3); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_Targon(units=1,style=4,tier=1/1); TFT16_Warden(units=1,style=0,tier=0/4); TFT16_Yordle(units=1,style=0,tier=0/5)","TFT16_Shen(tier=1)[items=][itemNames=]; TFT16_Yasuo(tier=2)[items=][itemNames=]; TFT16_XinZhao(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=TFT_Item_TearOfTheGoddess]; TFT16_Kennen(tier=2)[items=][itemNames=]; TFT16_Taric(tier=1)[items=][itemNames=]; TFT16_Wukong(tier=2)[items=][itemNames=TFT_Item_RedBuff,TFT_Item_AdaptiveHelm,TFT_Item_GargoyleStoneplate]; TFT16_Yunara(tier=2)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade]"
